,Universidad,Ciudad,Titulo,Tipo,Nota_corte,precio_credito,precio_alquiler,gasto,gasto_cat
214,Universidad de A Coruña,A Coruña,Grado en Arquitectura Técnica,Pública / Propio,5.29,13.93,7.9,21.83,Medium
215,Universidad de A Coruña,A Coruña,Grado en Biología,Pública / Propio,8.34,13.93,7.9,21.83,Medium
216,Universidad de A Coruña,A Coruña,Grado en Ciencia e Ingeniería de Datos,Pública / Propio,7.39,13.93,7.9,21.83,Medium
217,Universidad de A Coruña,A Coruña,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,8.77,9.85,7.9,17.75,Low
218,Universidad de A Coruña,A Coruña,Grado en Ciencias Empresariales,Pública / Propio,5.0,9.85,7.9,17.75,Low
219,Universidad de A Coruña,A Coruña,Grado en Comunicación Audiovisual,Pública / Propio,9.23,9.85,7.9,17.75,Low
220,Universidad de A Coruña,A Coruña,"Grado en Creación Digital, Animación y Videojuegos",Pública / Propio,4.0,9.85,7.9,17.75,Low
221,Universidad de A Coruña,A Coruña,Grado en Derecho,Pública / Propio,6.47,9.85,7.9,17.75,Low
222,Universidad de A Coruña,A Coruña,Grado en Economía,Pública / Propio,5.54,9.85,7.9,17.75,Low
223,Universidad de A Coruña,A Coruña,Grado en Educación Infantil,Pública / Propio,7.92,9.85,7.9,17.75,Low
224,Universidad de A Coruña,A Coruña,Grado en Educación Primaria,Pública / Propio,8.4,9.85,7.9,17.75,Low
225,Universidad de A Coruña,A Coruña,Grado en Educación Social,Pública / Propio,7.2,9.85,7.9,17.75,Low
226,Universidad de A Coruña,A Coruña,Grado en Enfermería,Pública / Propio,9.65,13.93,7.9,21.83,Medium
227,Universidad de A Coruña,A Coruña,Grado en Español: Estudios Lingüísticos y Literarios,Pública / Propio,5.0,9.85,7.9,17.75,Low
228,Universidad de A Coruña,A Coruña,Grado en Estudios de Arquitectura,Pública / Propio,5.0,13.93,7.9,21.83,Medium
229,Universidad de A Coruña,A Coruña,Grado en Fisioterapia,Pública / Propio,10.84,13.93,7.9,21.83,Medium
230,Universidad de A Coruña,A Coruña,Grado en Gallego y Portugués: Estudios Lingüísticos y Literarios,Pública / Propio,7.25,9.85,7.9,17.75,Low
231,Universidad de A Coruña,A Coruña,Grado en Gestión Digital de Información y Documentación,Pública / Propio,5.93,9.85,7.9,17.75,Low
232,Universidad de A Coruña,A Coruña,Grado en Gestión Industrial de la Moda,Pública / Propio,8.03,9.85,7.9,17.75,Low
233,Universidad de A Coruña,A Coruña,Grado en Ingeniería de Diseño Industrial y Desarrollo del Producto,Pública / Propio,5.3,13.93,7.9,21.83,Medium
234,Universidad de A Coruña,A Coruña,Grado en Ingeniería de Obras Públicas,Pública / Propio,5.0,13.93,7.9,21.83,Medium
235,Universidad de A Coruña,A Coruña,Grado en Ingeniería Eléctrica,Pública / Propio,5.67,13.93,7.9,21.83,Medium
236,Universidad de A Coruña,A Coruña,Grado en Ingeniería Electrónica Industrial y Automática,Pública / Propio,5.53,13.93,7.9,21.83,Medium
237,Universidad de A Coruña,A Coruña,Grado en Ingeniería en Tecnologías Industriales,Pública / Propio,6.64,13.93,7.9,21.83,Medium
238,Universidad de A Coruña,A Coruña,Grado en Ingeniería Informática,Pública / Propio,8.34,13.93,7.9,21.83,Medium
239,Universidad de A Coruña,A Coruña,Grado en Ingeniería Mecánica,Pública / Propio,5.76,13.93,7.9,21.83,Medium
240,Universidad de A Coruña,A Coruña,Grado en Ingeniería Naval y Oceánica,Pública / Propio,5.51,13.93,7.9,21.83,Medium
241,Universidad de A Coruña,A Coruña,Grado en Inglés: Estudios Lingüísticos y Literarios,Pública / Propio,5.48,9.85,7.9,17.75,Low
242,Universidad de A Coruña,A Coruña,Grado en Logopedia,Pública / Propio,7.1,13.93,7.9,21.83,Medium
243,Universidad de A Coruña,A Coruña,Grado en Náutica y Transporte Marítimo,Pública / Propio,5.72,13.93,7.9,21.83,Medium
244,Universidad de A Coruña,A Coruña,Grado en Paisaje,Pública / Propio,4.0,13.93,7.9,21.83,Medium
245,Universidad de A Coruña,A Coruña,Grado en Podología,Pública / Propio,5.92,13.93,7.9,21.83,Medium
246,Universidad de A Coruña,A Coruña,Grado en Química,Pública / Propio,6.82,13.93,7.9,21.83,Medium
247,Universidad de A Coruña,A Coruña,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,9.85,7.9,17.75,Low
248,Universidad de A Coruña,A Coruña,Grado en Sociología,Pública / Propio,5.26,9.85,7.9,17.75,Low
249,Universidad de A Coruña,A Coruña,Grado en Tecnología de la Ingeniería Civil,Pública / Propio,5.0,13.93,7.9,21.83,Medium
250,Universidad de A Coruña,A Coruña,Grado en Tecnologías Marinas,Pública / Propio,6.03,13.93,7.9,21.83,Medium
251,Universidad de A Coruña,A Coruña,Grado en Terapia Ocupacional,Pública / Propio,7.9,13.93,7.9,21.83,Medium
252,Universidad de Almería,Almería,Grado en Economía,Pública / Propio,5.0,12.62,6.6,19.22,Medium
253,Universidad de Alicante,Alicante,Grado en Administración y Dirección de Empresas,Pública / Propio,8.83,14.96,7.2,22.16,Medium
254,Universidad de Alicante,Alicante,Grado en Arquitectura,Pública / Propio,4.0,20.27,7.2,27.47,Medium
255,Universidad de Alicante,Alicante,Grado en Arquitectura Técnica,Pública / Propio,5.5,20.27,7.2,27.47,Medium
256,Universidad de Alicante,Alicante,Grado en Biología,Pública / Propio,9.89,20.27,7.2,27.47,Medium
257,Universidad de Alicante,Alicante,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,9.95,16.41,7.2,23.61,Medium
258,Universidad de Alicante,Alicante,Grado en Ciencias del Mar,Pública / Propio,9.71,20.27,7.2,27.47,Medium
259,Universidad de Alicante,Alicante,Grado en Criminología,Pública / Propio,8.89,14.96,7.2,22.16,Medium
260,Universidad de Alicante,Alicante,Grado en Derecho,Pública / Propio,7.7,13.86,7.2,21.06,Medium
261,Universidad de Alicante,Alicante,Grado en Economía,Pública / Propio,8.71,14.96,7.2,22.16,Medium
262,Universidad de Alicante,Alicante,Grado en Enfermería,Pública / Propio,11.14,21.16,7.2,28.36,Medium
263,Universidad de Alicante,Alicante,Grado en Español: Lengua y Literaturas,Pública / Propio,6.01,14.96,7.2,22.16,Medium
264,Universidad de Alicante,Alicante,Grado en Estudios Árabes e Islámicos,Pública / Propio,5.81,14.96,7.2,22.16,Medium
265,Universidad de Alicante,Alicante,Grado en Estudios Franceses,Pública / Propio,5.0,14.96,7.2,22.16,Medium
266,Universidad de Alicante,Alicante,Grado en Estudios Ingleses,Pública / Propio,7.86,14.96,7.2,22.16,Medium
267,Universidad de Alicante,Alicante,Grado en Filología Catalana,Pública / Propio,5.37,14.96,7.2,22.16,Medium
268,Universidad de Alicante,Alicante,Grado en Física,Pública / Propio,12.01,16.41,7.2,23.61,Medium
269,Universidad de Alicante,Alicante,Grado en Fundamentos de la Arquitectura,Pública / Propio,5.92,20.27,7.2,27.47,Medium
270,Universidad de Alicante,Alicante,Grado en Gastronomía y Artes Culinarias,Pública / Propio,6.0,20.27,7.2,27.47,Medium
271,Universidad de Alicante,Alicante,Grado en Geografía y Ordenación del Territorio,Pública / Propio,5.01,14.96,7.2,22.16,Medium
272,Universidad de Alicante,Alicante,Grado en Geología,Pública / Propio,6.0,20.27,7.2,27.47,Medium
273,Universidad de Alicante,Alicante,Grado en Gestión y Administración Pública,Pública / Propio,5.39,14.96,7.2,22.16,Medium
274,Universidad de Alicante,Alicante,Grado en Historia,Pública / Propio,9.27,13.86,7.2,21.06,Medium
275,Universidad de Alicante,Alicante,Grado en Humanidades,Pública / Propio,5.01,13.86,7.2,21.06,Medium
276,Universidad de Alicante,Alicante,Grado en Ingeniería Biomédica,Pública / Propio,11.18,20.27,7.2,27.47,Medium
277,Universidad de Alicante,Alicante,Grado en Ingeniería Civil,Pública / Propio,5.1,20.27,7.2,27.47,Medium
278,Universidad de Alicante,Alicante,Grado en Ingeniería en Sonido e Imagen en Telecomunicación,Pública / Propio,5.93,20.27,7.2,27.47,Medium
279,Universidad de Alicante,Alicante,Grado en Ingeniería Informática,Pública / Propio,7.5,20.27,7.2,27.47,Medium
280,Universidad de Alicante,Alicante,Grado en Ingeniería Multimedia,Pública / Propio,7.73,20.27,7.2,27.47,Medium
281,Universidad de Alicante,Alicante,Grado en Ingeniería Química,Pública / Propio,8.27,20.27,7.2,27.47,Medium
282,Universidad de Alicante,Alicante,Grado en Ingeniería Robótica,Pública / Propio,10.97,20.27,7.2,27.47,Medium
283,Universidad de Alicante,Alicante,Grado en Maestro en Educación Infantil,Pública / Propio,7.67,14.96,7.2,22.16,Medium
284,Universidad de Alicante,Alicante,Grado en Maestro en Educación Primaria,Pública / Propio,8.07,14.96,7.2,22.16,Medium
285,Universidad de Alicante,Alicante,Grado en Marketing,Pública / Propio,9.27,14.96,7.2,22.16,Medium
286,Universidad de Alicante,Alicante,Grado en Matemáticas,Pública / Propio,11.71,16.41,7.2,23.61,Medium
287,Universidad de Alicante,Alicante,Grado en Nutrición Humana y Dietética,Pública / Propio,9.02,21.16,7.2,28.36,Medium
288,Universidad de Alicante,Alicante,Grado en Óptica y Optometría,Pública / Propio,7.97,20.27,7.2,27.47,Medium
289,Universidad de Alicante,Alicante,Grado en Publicidad y Relaciones Públicas,Pública / Propio,7.73,14.96,7.2,22.16,Medium
290,Universidad de Alicante,Alicante,Grado en Química,Pública / Propio,9.87,20.27,7.2,27.47,Medium
291,Universidad de Alicante,Alicante,Grado en Relaciones Internacionales,Pública / Propio,10.61,14.96,7.2,22.16,Medium
292,Universidad de Alicante,Alicante,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,8.2,13.86,7.2,21.06,Medium
293,Universidad de Alicante,Alicante,Grado en Sociología,Pública / Propio,7.11,13.86,7.2,21.06,Medium
294,Universidad de Alicante,Alicante,Grado en Trabajo Social,Pública / Propio,7.43,13.86,7.2,21.06,Medium
295,Universidad de Alicante,Alicante,Grado en Traducción e Interpretación,Pública / Propio,11.68,14.96,7.2,22.16,Medium
296,Universidad de Alicante,Alicante,Grado en Turismo,Pública / Propio,6.38,16.41,7.2,23.61,Medium
297,Universidad de Almería,Almería,Grado en Administración y Dirección de Empresas,Pública / Propio,5.0,12.62,6.6,19.22,Medium
298,Universidad de Almería,Almería,Grado en Biotecnología,Pública / Propio,10.06,12.62,6.6,19.22,Medium
299,Universidad de Almería,Almería,Grado en Ciencias Ambientales,Pública / Propio,4.0,12.62,6.6,19.22,Medium
300,Universidad de Almería,Almería,Grado en Ciencias de la Actividad Física y del Deporte,Pública / Propio,10.33,12.62,6.6,19.22,Medium
301,Universidad de Almería,Almería,Grado en Derecho,Pública / Propio,5.0,12.62,6.6,19.22,Medium
302,Universidad de Almería,Almería,Grado en Educación Infantil,Pública / Propio,5.0,12.62,6.6,19.22,Medium
303,Universidad de Almería,Almería,Grado en Educación Primaria,Pública / Propio,5.0,12.62,6.6,19.22,Medium
304,Universidad de Almería,Almería,Grado en Educación Social,Pública / Propio,6.03,12.62,6.6,19.22,Medium
305,Universidad de Almería,Almería,Grado en Enfermería,Pública / Propio,10.57,12.62,6.6,19.22,Medium
306,Universidad de Almería,Almería,Grado en Estudios Ingleses,Pública / Propio,5.0,12.62,6.6,19.22,Medium
307,Universidad de Almería,Almería,Grado en Filología Hispánica,Pública / Propio,5.0,12.62,6.6,19.22,Medium
308,Universidad de Almería,Almería,Grado en Finanzas y Contabilidad,Pública / Propio,5.0,12.62,6.6,19.22,Medium
309,Universidad de Almería,Almería,Grado en Fisioterapia,Pública / Propio,10.32,12.62,6.6,19.22,Medium
310,Universidad de Almería,Almería,Grado en Gestión y Administración Pública,Pública / Propio,5.0,12.62,6.6,19.22,Medium
311,Universidad de Almería,Almería,Grado en Historia,Pública / Propio,5.0,12.62,6.6,19.22,Medium
312,Universidad de Almería,Almería,Grado en Humanidades,Pública / Propio,5.0,12.62,6.6,19.22,Medium
313,Universidad de Almería,Almería,Grado en Ingeniería Agrícola,Pública / Propio,5.0,12.62,6.6,19.22,Medium
314,Universidad de Almería,Almería,Grado en Ingeniería Eléctrica,Pública / Propio,5.0,12.62,6.6,19.22,Medium
315,Universidad de Almería,Almería,Grado en Ingeniería Electrónica Industrial,Pública / Propio,5.0,12.62,6.6,19.22,Medium
316,Universidad de Almería,Almería,Grado en Ingeniería Informática,Pública / Propio,5.0,12.62,6.6,19.22,Medium
317,Universidad de Almería,Almería,Grado en Ingeniería Mecánica,Pública / Propio,5.0,12.62,6.6,19.22,Medium
318,Universidad de Almería,Almería,Grado en Ingeniería Química Industrial,Pública / Propio,5.0,12.62,6.6,19.22,Medium
319,Universidad de Almería,Almería,Grado en Marketing e Investigación de Mercados,Pública / Propio,5.0,12.62,6.6,19.22,Medium
320,Universidad de Almería,Almería,Grado en Matemáticas,Pública / Propio,9.7,12.62,6.6,19.22,Medium
321,Universidad de Almería,Almería,Grado en Psicología,Pública / Propio,6.17,12.62,6.6,19.22,Medium
322,Universidad de Almería,Almería,Grado en Química,Pública / Propio,4.0,12.62,6.6,19.22,Medium
323,Universidad de Almería,Almería,Grado en Relaciones Laborales y Recursos Humanos,Pública / Propio,5.0,12.62,6.6,19.22,Medium
324,Universidad de Almería,Almería,Grado en Trabajo Social,Pública / Propio,5.0,12.62,6.6,19.22,Medium
325,Universidad de Almería,Almería,Grado en Turismo,Pública / Propio,5.0,12.62,6.6,19.22,Medium
326,Universidad de Barcelona,Barcelona,Grado en Administración y Dirección de Empresas,Pública / Propio,7.91,25.27,15.7,40.97,High
327,Universidad de Barcelona,Barcelona,Grado en Antropología Social y Cultural,Pública / Propio,5.0,25.27,15.7,40.97,High
328,Universidad de Barcelona,Barcelona,Grado en Arqueología,Pública / Propio,5.0,35.77,15.7,51.47,High
329,Universidad de Barcelona,Barcelona,Grado en Bellas Artes,Pública / Propio,6.85,35.77,15.7,51.47,High
330,Universidad de Barcelona,Barcelona,Grado en Biología,Pública / Propio,10.65,35.77,15.7,51.47,High
331,Universidad de Barcelona,Barcelona,Grado en Bioquímica,Pública / Propio,11.03,35.77,15.7,51.47,High
332,Universidad de Barcelona,Barcelona,Grado en Biotecnología,Pública / Propio,10.13,35.77,15.7,51.47,High
333,Universidad de Barcelona,Barcelona,Grado en Ciencia y Tecnología de los Alimentos,Pública / Propio,5.0,35.77,15.7,51.47,High
334,Universidad de Barcelona,Barcelona,Grado en Ciencias Ambientales,Pública / Propio,9.12,35.77,15.7,51.47,High
335,Universidad de Barcelona,Barcelona,Grado en Ciencias Biomédicas,Pública / Propio,12.08,39.53,15.7,55.23,High
336,Universidad de Barcelona,Barcelona,Grado en Ciencias del Mar,Pública / Propio,9.65,35.77,15.7,51.47,High
337,Universidad de Barcelona,Barcelona,Grado en Ciencias Políticas y de la Administración,Pública / Propio,7.46,25.27,15.7,40.97,High
338,Universidad de Barcelona,Barcelona,Grado en Comunicación Audiovisual,Pública / Propio,10.08,35.77,15.7,51.47,High
339,Universidad de Barcelona,Barcelona,Grado en Comunicación e Industrias Culturales,Pública / Propio,7.73,35.77,15.7,51.47,High
340,Universidad de Barcelona,Barcelona,Grado en Conservación- Restauración de Bienes Culturales,Pública / Propio,5.0,35.77,15.7,51.47,High
341,Universidad de Barcelona,Barcelona,Grado en Criminología,Pública / Propio,8.37,25.27,15.7,40.97,High
342,Universidad de Barcelona,Barcelona,Grado en Derecho,Pública / Propio,8.46,25.27,15.7,40.97,High
343,Universidad de Barcelona,Barcelona,Grado en Diseño,Pública / Propio,9.5,35.77,15.7,51.47,High
344,Universidad de Barcelona,Barcelona,Grado en Economía,Pública / Propio,7.34,25.27,15.7,40.97,High
345,Universidad de Barcelona,Barcelona,Grado en Educación Social,Pública / Propio,9.11,25.27,15.7,40.97,High
346,Universidad de Barcelona,Barcelona,Grado en Empresa Internacional,Pública / Propio,10.66,25.27,15.7,40.97,High
347,Universidad de Barcelona,Barcelona,Grado en Enfermería,Pública / Propio,11.38,39.53,15.7,55.23,High
348,Universidad de Barcelona,Barcelona,Grado en Estadística,Pública / Propio,9.34,35.77,15.7,51.47,High
349,Universidad de Barcelona,Barcelona,Grado en Estudios Árabes y Hebreos,Pública / Propio,5.0,25.27,15.7,40.97,High
350,Universidad de Barcelona,Barcelona,Grado en Estudios Ingleses,Pública / Propio,5.0,25.27,15.7,40.97,High
351,Universidad de Barcelona,Barcelona,Grado en Estudios Literarios,Pública / Propio,7.3,25.27,15.7,40.97,High
352,Universidad de Barcelona,Barcelona,Grado en Farmacia,Pública / Propio,9.5,35.77,15.7,51.47,High
353,Universidad de Barcelona,Barcelona,Grado en Filología Catalana,Pública / Propio,5.0,25.27,15.7,40.97,High
354,Universidad de Barcelona,Barcelona,Grado en Filología Clásica,Pública / Propio,5.0,25.27,15.7,40.97,High
355,Universidad de Barcelona,Barcelona,Grado en Filología Hispánica,Pública / Propio,5.0,25.27,15.7,40.97,High
356,Universidad de Barcelona,Barcelona,Grado en Filosofía,Pública / Propio,5.0,25.27,15.7,40.97,High
357,Universidad de Barcelona,Barcelona,Grado en Física,Pública / Propio,11.6,35.77,15.7,51.47,High
358,Universidad de Barcelona,Barcelona,Grado en Geografía,Pública / Propio,5.0,25.27,15.7,40.97,High
359,Universidad de Barcelona,Barcelona,Grado en Geología,Pública / Propio,5.0,35.77,15.7,51.47,High
360,Universidad de Barcelona,Barcelona,Grado en Gestión de Información y Documentación Digital,Pública / Propio,5.0,35.77,15.7,51.47,High
361,Universidad de Barcelona,Barcelona,Grado en Gestión y Administración Pública,Pública / Propio,5.73,25.27,15.7,40.97,High
362,Universidad de Barcelona,Barcelona,Grado en Historia,Pública / Propio,5.0,25.27,15.7,40.97,High
363,Universidad de Barcelona,Barcelona,Grado en Historia del Arte,Pública / Propio,5.0,25.27,15.7,40.97,High
364,Universidad de Barcelona,Barcelona,Grado en Ingeniería Biomédica,Pública / Propio,12.29,39.53,15.7,55.23,High
365,Universidad de Barcelona,Barcelona,Grado en Ingeniería de Materiales,Pública / Propio,5.0,39.53,15.7,55.23,High
366,Universidad de Barcelona,Barcelona,Grado en Ingeniería Electrónica de Telecomunicación,Pública / Propio,7.2,39.53,15.7,55.23,High
367,Universidad de Barcelona,Barcelona,Grado en Ingeniería Informática,Pública / Propio,8.59,39.53,15.7,55.23,High
